vendor_id, pickup_datetime, dropoff_datetime, passenger_count, trip_distance, pickup_longitude, pickup_latitude, rate_code, store_and_fwd_flag, dropoff_longitude, dropoff_latitude, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount

CMT,2014-06-30 00:10:16,2014-06-30 00:25:10,1,4.4000000000000004,-73.994076000000007,40.720134000000002,1,N,-73.957111999999995,40.680574999999997,CRD,15.5,0.5,0.5,2.5,0,19
CMT,2014-06-30 02:09:23,2014-06-30 02:20:36,2,3,-74.007391999999996,40.741115999999998,1,N,-73.987470999999999,40.765773000000003,CRD,12,0.5,0.5,2.6000000000000001,0,15.6
CMT,2014-06-30 03:53:38,2014-06-30 04:08:15,2,4.7000000000000002,-74.005937000000003,40.740136,1,N,-73.954162999999994,40.778651000000004,CRD,16,0.5,0.5,3.3999999999999999,0,20.399999999999999
CMT,2014-06-30 00:51:46,2014-06-30 01:08:46,1,4.5999999999999996,-73.986054999999993,40.756408,1,N,-73.959327000000002,40.811957,CRD,16,0.5,0.5,1,0,18
CMT,2014-06-30 01:04:22,2014-06-30 01:13:40,1,2.5,-73.948076999999998,40.706921000000001,1,N,-73.959046999999998,40.683061000000002,CRD,9.5,0.5,0.5,2.1000000000000001,0,12.6
CMT,2014-06-30 00:06:59,2014-06-30 00:30:26,1,5.9000000000000004,-73.998451000000003,40.750132999999998,5,N,-74.027158,40.749732999999999,CRD,60,0,0,0,9,69
CMT,2014-06-30 00:53:12,2014-06-30 01:09:19,1,8,-73.988838999999999,40.763556999999999,1,N,-73.930570000000003,40.853625999999998,CRD,25,0.5,0.5,1,0,27
CMT,2014-06-30 02:10:18,2014-06-30 02:15:35,2,0.69999999999999996,-74.012542999999994,40.714992000000002,1,N,-74.007222999999996,40.708393999999998,CRD,5.5,0.5,0.5,1,0,7.5
CMT,2014-06-30 00:37:02,2014-06-30 00:40:13,2,0.59999999999999998,-73.990795000000006,40.734907,1,N,-73.991810000000001,40.729849999999999,CRD,4.5,0.5,0.5,1.6499999999999999,0,7.1500000000000004
CMT,2014-06-30 01:56:59,2014-06-30 02:14:09,1,5.7000000000000002,-73.969189,40.753998000000003,1,N,-73.952813000000006,40.736367999999999,CRD,18.5,0.5,0.5,1.5,0,21
CMT,2014-06-30 00:24:42,2014-06-30 00:34:16,1,1.5,-73.988153999999994,40.745752000000003,1,N,-73.969969000000006,40.749726000000003,CRD,8.5,0.5,0.5,1,0,10.5
CMT,2014-06-30 06:30:41,2014-06-30 06:40:36,1,2.2999999999999998,-74.007696999999993,40.732228999999997,1,N,-73.985461999999998,40.760319000000003,CRD,10,0,0.5,1,0,11.5
CMT,2014-06-30 07:06:54,2014-06-30 07:15:11,1,2.2000000000000002,-74.006439999999998,40.733136999999999,1,N,-73.983728999999997,40.755701999999999,CRD,9,0,0.5,1,0,10.5
CMT,2014-06-29 00:36:34,2014-06-29 01:03:24,1,4.5,-74.003979999999999,40.707593000000003,1,Y,-73.986904999999993,40.733156999999999,CRD,20.5,0.5,0.5,4.2999999999999998,0,25.800000000000001
CMT,2014-06-29 19:12:43,2014-06-29 19:23:00,1,1.7,-74.009563999999997,40.722147,1,Y,-73.999849999999995,40.743312000000003,CRD,8.5,0,0.5,0,0,9
CMT,2014-06-24 20:54:52,2014-06-24 21:11:11,1,3.1000000000000001,-73.966061999999994,40.805351000000002,1,N,-73.946805999999995,40.772196999999998,CRD,13.5,0.5,0.5,4.3499999999999996,0,18.850000000000001
CMT,2014-06-30 08:12:22,2014-06-30 08:25:04,1,1.3999999999999999,-73.988539000000003,40.717686999999998,1,N,-74.008938999999998,40.718933,CRD,9.5,0,0.5,1,0,11
CMT,2014-06-30 09:00:45,2014-06-30 09:10:22,1,1.8999999999999999,-73.962282000000002,40.773960000000002,1,N,-73.982184000000004,40.762112999999999,CRD,9,0,0.5,1.4299999999999999,0,10.93
CMT,2014-06-30 10:27:33,2014-06-30 10:33:20,1,1.5,-73.989624000000006,40.720947000000002,1,N,-73.993921,40.736235000000001,CRD,6.5,0,0.5,1.75,0,8.75
CMT,2014-06-30 04:19:17,2014-06-30 04:33:12,1,4.7999999999999998,-73.999041000000005,40.754525999999998,1,N,-73.949500999999998,40.802872000000001,CRD,15.5,0.5,0.5,2,0,18.5
CMT,2014-06-30 00:33:48,2014-06-30 01:03:50,1,4.5,-73.981172999999998,40.7742,1,N,-73.958607999999998,40.815868999999999,CRD,23.5,0.5,0.5,3.2999999999999998,0,27.800000000000001
CMT,2014-06-30 01:24:08,2014-06-30 01:34:35,1,1.8999999999999999,-73.968446,40.707520000000002,1,N,-73.939538999999996,40.705696000000003,CRD,9,0.5,0.5,2,0,12
CMT,2014-06-30 14:32:48,2014-06-30 14:41:39,1,2.1000000000000001,0,0,1,N,0,0,CRD,8.5,0,0.5,1.8,0,10.800000000000001
CMT,2014-06-30 00:02:09,2014-06-30 00:12:48,1,2.5,-73.982122000000004,40.760331999999998,1,N,-73.950918999999999,40.771509999999999,CRD,10,0.5,0.5,2,0,13
CMT,2014-06-30 00:19:03,2014-06-30 00:25:58,2,1.8999999999999999,-73.982163,40.778522000000002,1,N,-73.964163999999997,40.798048999999999,CRD,8.5,0.5,0.5,1.8999999999999999,0,11.4
CMT,2014-06-30 01:00:31,2014-06-30 01:02:43,1,0.80000000000000004,-74.002330000000001,40.739800000000002,1,N,-73.994622000000007,40.750433000000001,CRD,4.5,0.5,0.5,1.1000000000000001,0,6.5999999999999996
CMT,2014-06-30 07:06:15,2014-06-30 07:10:14,1,1.1000000000000001,-73.975052000000005,40.749664000000003,1,N,-73.973478999999998,40.762988,CRD,5.5,0,0.5,1.2,0,7.2000000000000002
CMT,2014-06-30 06:54:25,2014-06-30 06:59:19,1,1.1000000000000001,-73.960311000000004,40.766193000000001,1,N,-73.974124000000003,40.759605000000001,CRD,6,0,0.5,1,0,7.5
CMT,2014-06-30 10:27:50,2014-06-30 10:53:03,2,1.1000000000000001,-73.976489999999998,40.749924,1,N,-73.986832000000007,40.745229000000002,CRD,15,0,0.5,3.1000000000000001,0,18.600000000000001
CMT,2014-06-30 06:54:17,2014-06-30 07:08:10,1,3.5,-74.015707000000006,40.715553,1,N,-73.983199999999997,40.752966999999998,CRD,13.5,0,0.5,2.7999999999999998,0,16.800000000000001
CMT,2014-06-30 07:35:07,2014-06-30 07:45:27,1,2.3999999999999999,-73.993669999999995,40.735177,1,N,-74.014348999999996,40.713956000000003,CRD,10.5,0,0.5,2.2000000000000002,0,13.199999999999999
CMT,2014-06-30 08:21:31,2014-06-30 08:27:51,1,1.3,-74.007571999999996,40.732759000000001,1,N,-74.013746999999995,40.714855999999997,CRD,7,0,0.5,1,0,8.5
CMT,2014-06-30 08:02:48,2014-06-30 08:15:40,1,3.7999999999999998,-73.946735000000004,40.772184000000003,1,N,-73.983080000000001,40.731475000000003,CRD,14.5,0,0.5,3,0,18
CMT,2014-06-30 15:15:09,2014-06-30 15:19:14,1,0.40000000000000002,-73.967505000000003,40.756129000000001,1,N,-73.974087999999995,40.758622000000003,CRD,4.5,0,0.5,1.5,0,6.5
CMT,2014-06-30 15:21:34,2014-06-30 15:30:16,1,0.69999999999999996,-73.974864999999994,40.758983999999998,1,N,-73.964568999999997,40.760624,CRD,7,0,0.5,2.25,0,9.75
CMT,2014-06-30 06:29:49,2014-06-30 06:57:03,1,16.199999999999999,-73.977598999999998,40.746741999999998,2,N,-73.776503000000005,40.645218,CRD,52,0,0.5,10,5.3300000000000001,67.829999999999998
CMT,2014-06-30 06:14:37,2014-06-30 06:24:14,1,2.3999999999999999,-73.953581,40.772449000000002,1,N,-73.982951,40.760117000000001,CRD,10,0,0.5,1,0,11.5
CMT,2014-06-30 04:35:04,2014-06-30 05:07:28,1,17.899999999999999,-74.000032000000004,40.743116000000001,2,N,-73.782589999999999,40.648771000000004,CRD,52,0,0.5,11.56,5.3300000000000001,69.390000000000001
CMT,2014-06-30 05:21:02,2014-06-30 05:26:45,1,1.6000000000000001,-73.959451999999999,40.767617000000001,1,N,-73.982371000000001,40.766516000000003,CRD,7,0.5,0.5,1.6000000000000001,0,9.5999999999999996
CMT,2014-06-30 07:27:09,2014-06-30 07:38:57,1,2.5,-73.978786999999997,40.787381000000003,1,N,-73.962067000000005,40.763894999999998,CRD,11,0,0.5,1,0,12.5
CMT,2014-06-30 07:28:25,2014-06-30 07:35:59,2,0.69999999999999996,-73.991203999999996,40.755713,1,N,-73.978185999999994,40.752231000000002,CRD,6.5,0,0.5,2.1000000000000001,0,9.0999999999999996
CMT,2014-06-30 05:54:15,2014-06-30 06:03:19,1,3,-73.990953000000005,40.750709000000001,1,N,-73.999013000000005,40.744427999999999,CRD,10.5,0.5,0.5,0,0,11.5
CMT,2014-06-30 06:17:09,2014-06-30 06:19:58,1,1.1000000000000001,-73.994003000000006,40.741444000000001,1,N,-73.982652999999999,40.752349000000002,CRD,5,0,0.5,1.1000000000000001,0,6.5999999999999996
CMT,2014-06-30 10:10:32,2014-06-30 10:25:06,1,1.3999999999999999,-73.992853999999994,40.768363999999998,1,N,-73.985716999999994,40.753647000000001,CRD,10.5,0,0.5,3.2999999999999998,0,14.300000000000001
CMT,2014-06-30 12:07:01,2014-06-30 12:12:48,1,1.1000000000000001,-73.949662000000004,40.784931999999998,1,N,-73.967742999999999,40.793894000000002,CRD,6.5,0,0.5,1.75,0,8.75
CMT,2014-06-30 07:27:49,2014-06-30 07:31:39,1,0.90000000000000002,-73.979859000000005,40.743355999999999,1,N,-73.971449000000007,40.755454999999998,CRD,5.5,0,0.5,1.2,0,7.2000000000000002
CMT,2014-06-30 06:59:11,2014-06-30 07:09:18,1,2,-73.959700999999995,40.771062999999998,1,N,-73.972376999999994,40.746381,CRD,9.5,0,0.5,1.25,0,11.25
CMT,2014-06-30 09:09:45,2014-06-30 09:25:17,1,3.2999999999999998,-73.994696000000005,40.755564999999997,1,N,-74.014888999999997,40.716022000000002,CRD,14,0,0.5,1.5,0,16
CMT,2014-06-30 09:28:40,2014-06-30 09:57:27,1,4.2999999999999998,-74.014315999999994,40.718097999999998,1,N,-73.987461999999994,40.748513000000003,CRD,20.5,0,0.5,3.5,0,24.5
CMT,2014-06-30 04:55:40,2014-06-30 05:00:01,2,1.3,-73.995272,40.754812999999999,1,N,-73.994202999999999,40.741084999999998,CRD,6,0.5,0.5,1.75,0,8.75
CMT,2014-06-30 06:26:05,2014-06-30 06:36:38,1,2.1000000000000001,-73.980266999999998,40.748598000000001,1,N,-74.004379999999998,40.733412999999999,CRD,10,0,0.5,1.8999999999999999,0,12.4
CMT,2014-06-30 09:37:57,2014-06-30 09:47:04,3,1.1000000000000001,-73.986092999999997,40.753753000000003,1,Y,-74.000474999999994,40.758105,CRD,7.5,0,0.5,2,0,10
CMT,2014-06-29 16:41:58,2014-06-29 16:53:27,1,4.5999999999999996,-73.993673000000001,40.718249,1,N,-73.958470000000005,40.772872999999997,CRD,15,0.5,0.5,2,0,18
CMT,2014-06-30 00:03:28,2014-06-30 00:22:22,1,5.2999999999999998,-73.972908000000004,40.759149000000001,1,N,-73.983209000000002,40.693779999999997,CRD,19,0.5,0.5,4,0,24
CMT,2014-06-29 22:37:49,2014-06-29 22:58:36,1,5.5,-73.977986000000001,40.725299,1,Y,-73.972938999999997,40.787776000000001,CRD,19.5,0.5,0.5,4.0999999999999996,0,24.600000000000001
CMT,2014-06-30 00:41:31,2014-06-30 00:41:38,1,0,-74.045478000000003,40.719552,2,N,-74.045478000000003,40.719552,CRD,52,0,0.5,1,0,53.5
CMT,2014-06-30 00:29:24,2014-06-30 00:39:32,1,1.7,0,0,1,N,0,0,CRD,8.5,0.5,0.5,1.5,0,11
CMT,2014-06-30 06:17:53,2014-06-30 06:32:16,1,4.4000000000000004,-74.003263000000004,40.724204999999998,1,N,-73.979966000000005,40.776206000000002,CRD,15.5,0,0.5,1,0,17
CMT,2014-06-30 07:57:28,2014-06-30 08:04:55,2,1.3,-73.947608000000002,40.770760000000003,1,N,-73.952524999999994,40.783994999999997,CRD,7,0,0.5,1,0,8.5
CMT,2014-06-30 00:41:18,2014-06-30 01:05:07,1,5.5,-73.935007999999996,40.696914999999997,1,N,-74.003242,40.741075000000002,CRD,21.5,0.5,0.5,3,0,25.5
CMT,2014-06-30 00:39:39,2014-06-30 01:58:45,2,17.600000000000001,-74.008184999999997,40.650621999999998,1,N,-74.008184999999997,40.650621999999998,CRD,14.5,0.5,0.5,3.1000000000000001,0,18.600000000000001
CMT,2014-06-30 00:07:42,2014-06-30 00:18:02,1,3.6000000000000001,-73.925319000000002,40.744143000000001,1,N,-73.949509000000006,40.772556999999999,CRD,12.5,0.5,0.5,4.0499999999999998,0,17.550000000000001
CMT,2014-06-30 00:33:17,2014-06-30 00:43:39,1,2.2999999999999998,-73.98021,40.783777000000001,1,N,-73.955645000000004,40.768065,CRD,10,0.5,0.5,1,0,12
CMT,2014-06-30 01:13:25,2014-06-30 01:19:46,1,1.5,-73.976697000000001,40.764961,1,N,-73.954149000000001,40.764043999999998,CRD,7,0.5,0.5,1.25,0,9.25
CMT,2014-06-30 00:29:32,2014-06-30 00:57:23,2,18.899999999999999,-73.789385999999993,40.646850000000001,2,N,-74.003259999999997,40.724052,CRD,52,0,0.5,4,0,56.5
CMT,2014-06-30 00:33:43,2014-06-30 01:01:36,1,16,-73.983631000000003,40.732669000000001,5,N,-74.182419999999993,40.687742,CRD,90,0,0,19.800000000000001,9,118.8
CMT,2014-06-30 00:13:03,2014-06-30 00:26:26,1,3.6000000000000001,-74.004876999999993,40.716543999999999,1,N,-73.988151000000002,40.760596999999997,CRD,13,0.5,0.5,2.7999999999999998,0,16.800000000000001
