vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt

VTS,2009-08-12 07:28:00,2009-08-12 07:36:00,1,1.8,0,0,,,0,0,CASH,6.9000000000000004,0,,0,0,6.9000000000000004
VTS,2009-08-12 12:03:00,2009-08-12 12:06:00,2,0.28000000000000003,-73.964567000000002,40.772906999999996,,,-73.962715000000003,40.770712000000003,CASH,3.2999999999999998,0,,0,0,3.2999999999999998
VTS,2009-08-12 17:42:00,2009-08-12 17:56:00,1,2.2400000000000002,-73.949727999999993,40.784520000000001,,,-73.968270000000004,40.759954999999998,CASH,9.6999999999999993,1,,0,0,10.699999999999999
VTS,2009-08-11 09:34:00,2009-08-11 09:51:00,2,1.8899999999999999,-73.955884999999995,40.782271999999999,,,-73.971737000000005,40.762816999999998,CASH,10.5,0,,0,0,10.5
VTS,2009-08-12 13:56:00,2009-08-12 14:12:00,1,3.0099999999999998,-74.005328000000006,40.728048000000001,,,-73.990672000000004,40.757548,CASH,11.699999999999999,0,,0,0,11.699999999999999
VTS,2009-08-12 08:54:00,2009-08-12 09:08:00,2,3.0099999999999998,-73.989572999999993,40.720452999999999,,,-73.968487999999994,40.757505000000002,Credit,10.9,0,,1,0,11.9
VTS,2009-08-12 13:34:00,2009-08-12 13:48:00,2,1.1499999999999999,-73.978093000000001,40.761691999999996,,,-73.976327999999995,40.750678000000001,CASH,8.5,0,,0,0,8.5
VTS,2009-08-12 08:54:00,2009-08-12 09:08:00,1,2.6600000000000001,-73.988335000000006,40.759554999999999,,,-73.979163,40.790238000000002,CASH,10.1,0,,0,0,10.1
VTS,2009-08-12 16:11:00,2009-08-12 16:26:00,2,3.1600000000000001,-73.984142000000006,40.742809999999999,,,-73.972731999999993,40.780430000000003,CASH,10.5,1,,0,0,11.5
VTS,2009-08-14 13:08:00,2009-08-14 13:19:00,2,5.1399999999999997,-73.862814999999998,40.768836999999998,,,-73.844967999999994,40.731355000000001,CASH,12.9,0,,0,0,12.9
VTS,2009-08-12 14:26:00,2009-08-12 14:34:00,1,1.0900000000000001,-73.961977000000005,40.776212999999998,,,-73.970551999999998,40.763945,CASH,6.0999999999999996,0,,0,0,6.0999999999999996
VTS,2009-08-14 10:38:00,2009-08-14 11:06:00,1,3.3500000000000001,-73.986153000000002,40.759839999999997,,,-73.997536999999994,40.725993000000003,CASH,15.300000000000001,0,,0,0,15.300000000000001
VTS,2009-08-12 09:36:00,2009-08-12 09:48:00,1,2.4199999999999999,-73.991242,40.717194999999997,,,-73.982637999999994,40.745781999999998,Credit,9.3000000000000007,0,,2,0,11.300000000000001
VTS,2009-08-12 16:22:00,2009-08-12 17:10:00,5,10.81,-73.976721999999995,40.762422999999998,,,-73.865202999999994,40.770631999999999,Credit,32.5,1,,6.7000000000000002,0,40.200000000000003
VTS,2009-08-12 12:09:00,2009-08-12 12:12:00,1,0.20000000000000001,-73.967872,40.762560000000001,,,-73.969740000000002,40.761743000000003,CASH,3.2999999999999998,0,,0,0,3.2999999999999998
VTS,2009-08-12 07:24:00,2009-08-12 07:26:00,1,0,-73.885171999999997,40.772359999999999,,,-73.885171999999997,40.772359999999999,CASH,3.2999999999999998,0,,0,0,3.2999999999999998
VTS,2009-08-12 17:34:00,2009-08-12 17:43:00,1,1.22,-73.995885000000001,40.743811999999998,,,-73.981752999999998,40.749343000000003,CASH,6.5,1,,0,0,7.5
VTS,2009-08-11 21:42:00,2009-08-11 22:04:00,1,4.6699999999999999,-73.992298000000005,40.734848,,,-73.973600000000005,40.789698000000001,CASH,15.300000000000001,0.5,,0,0,15.800000000000001
