VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-04-01 00:00:07,2016-04-01 00:04:16,1,.93,-73.983261108398438,40.771091461181641,1,N,-73.99176025390625,40.759555816650391,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-04-01 00:00:08,2016-04-01 00:10:05,1,.90,-74.005958557128906,40.739871978759766,1,N,-74.004341125488281,40.730873107910156,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-04-01 00:00:08,2016-04-01 00:15:04,1,2.30,-73.988578796386719,40.721263885498047,1,N,-73.991256713867188,40.744594573974609,1,11.5,0.5,0.5,1,0,0.3,13.8
1,2016-04-01 00:00:08,2016-04-01 00:00:11,1,16.40,-73.782241821289063,40.644466400146484,1,N,-73.782241821289063,40.644466400146484,2,2.5,0.5,0.5,0,0,0.3,3.8
1,2016-04-01 00:00:08,2016-04-01 00:16:00,1,8.70,-73.873176574707031,40.773979187011719,1,N,-73.974609375,40.758686065673828,1,25,0.5,0.5,6.35,5.54,0.3,38.19
1,2016-04-01 00:00:08,2016-04-01 00:06:48,1,1.50,-73.975433349609375,40.755519866943359,1,N,-73.958824157714844,40.772174835205078,1,7.5,0.5,0.5,2.6,0,0.3,11.4
2,2016-04-01 00:00:08,2016-04-01 00:13:16,4,8.74,-73.870826721191406,40.773624420166016,1,N,-73.874237060546875,40.827789306640625,2,24.5,0.5,0.5,0,5.54,0.3,31.34
2,2016-04-01 00:00:08,2016-04-01 00:26:09,1,7.81,-73.963340759277344,40.774379730224609,1,N,-74.006912231445313,40.704669952392578,2,27.5,0.5,0.5,0,0,0.3,28.8
2,2016-04-01 00:00:08,2016-04-01 00:07:32,2,1.31,-73.987022399902344,40.760791778564453,1,N,-73.982345581054687,40.751598358154297,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-04-01 00:00:08,2016-04-01 00:08:13,1,1.35,-73.994918823242188,40.744899749755859,1,N,-73.991813659667969,40.759319305419922,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-04-01 00:00:08,2016-04-01 00:04:40,1,1.07,-73.970733642578125,40.794075012207031,1,N,-73.954948425292969,40.787548065185547,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-04-01 00:00:08,2016-04-01 00:07:12,6,1.08,-73.981918334960938,40.746200561523438,1,N,-73.990760803222656,40.755771636962891,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-04-01 00:00:08,2016-04-01 00:12:52,3,2.37,-73.963272094726562,40.772182464599609,1,N,-73.985816955566406,40.747261047363281,1,11,0.5,0.5,0,0,0.3,12.3
1,2016-04-01 00:00:09,2016-04-01 00:20:06,1,3.10,-73.983314514160156,40.751461029052734,1,N,-73.985137939453125,40.752098083496094,1,15,0.5,0.5,15,0,0.3,31.3
1,2016-04-01 00:00:09,2016-04-01 00:19:10,2,4.80,-73.98431396484375,40.725048065185547,1,N,-73.956764221191406,40.733558654785156,1,18,0.5,0.5,3,0,0.3,22.3
2,2016-04-01 00:00:09,2016-04-01 00:11:40,1,1.25,-73.987739562988281,40.721355438232422,1,N,-73.999862670898438,40.730361938476563,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-04-01 00:00:09,2016-04-01 00:19:49,1,5.20,-73.977699279785156,40.763130187988281,1,N,-73.895454406738281,40.753803253173828,1,18,0.5,0.5,4.82,0,0.3,24.12
2,2016-04-01 00:00:09,2016-04-01 00:03:36,1,.89,-73.999069213867188,40.734420776367188,1,N,-73.9888916015625,40.741260528564453,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-04-01 00:00:09,2016-04-01 00:06:47,1,.85,-73.987846374511719,40.748802185058594,1,N,-73.989082336425781,40.751655578613281,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2016-04-01 00:00:10,2016-04-01 00:06:02,1,1.10,-73.997291564941406,40.722251892089844,1,N,-74.007804870605469,40.711906433105469,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2016-04-01 00:00:10,2016-04-01 00:10:43,1,1.93,-74.000175476074219,40.742912292480469,1,N,-73.992393493652344,40.724800109863281,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-04-01 00:00:10,2016-04-01 00:28:30,3,8.86,-73.978439331054687,40.7618408203125,1,N,-73.967300415039063,40.68798828125,1,29,0.5,0.5,3,0,0.3,33.3
2,2016-04-01 00:00:10,2016-04-01 00:05:39,6,.36,-73.992347717285156,40.753852844238281,1,N,-73.997291564941406,40.754653930664062,1,5,0.5,0.5,1,0,0.3,7.3
1,2016-04-01 00:00:11,2016-04-01 00:08:41,1,1.50,-73.990211486816406,40.729045867919922,1,N,-73.998008728027344,40.743507385253906,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-04-01 00:00:11,2016-04-01 00:30:32,3,12.10,-73.873085021972656,40.774040222167969,1,N,-73.954986572265625,40.665500640869141,1,37,0.5,0.5,2,0,0.3,40.3
1,2016-04-01 00:00:11,2016-04-01 00:11:53,1,3.30,-73.98992919921875,40.729442596435547,1,N,-73.956474304199219,40.744647979736328,1,11.5,0.5,0.5,3.65,5.54,0.3,21.99
1,2016-04-01 00:00:11,2016-04-01 00:27:00,1,5.40,-73.976852416992188,40.750438690185547,1,Y,-73.953880310058594,40.718296051025391,1,21.5,0.5,0.5,4.55,0,0.3,27.35
2,2016-04-01 00:00:11,2016-04-01 00:03:31,1,.78,-73.978202819824219,40.745552062988281,1,N,-73.973640441894531,40.754226684570312,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-04-01 00:00:11,2016-04-01 00:04:37,5,1.05,-73.98406982421875,40.743541717529297,1,N,-73.990989685058594,40.72991943359375,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-04-01 00:00:12,2016-04-01 00:06:51,1,3.15,-73.78125,40.645038604736328,1,N,-73.79388427734375,40.667404174804688,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-04-01 00:00:12,2016-04-01 00:16:53,1,4.23,-73.979606628417969,40.784690856933594,1,N,-73.994613647460938,40.746269226074219,1,16.5,0.5,0.5,4.45,0,0.3,22.25
2,2016-04-01 00:00:12,2016-04-01 00:07:41,2,1.11,-73.986076354980469,40.747459411621094,1,N,-73.990150451660156,40.756839752197266,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-04-01 00:00:12,2016-04-01 00:38:20,1,5.24,-73.991447448730469,40.72967529296875,1,N,-73.937553405761719,40.680339813232422,2,26.5,0.5,0.5,0,0,0.3,27.8
1,2016-04-01 00:00:13,2016-04-01 00:14:40,2,2.20,-74.007415771484375,40.732959747314453,1,N,-73.976814270019531,40.723331451416016,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-04-01 00:00:13,2016-04-01 00:17:08,1,8.52,-73.872947692871094,40.774040222167969,1,N,-73.971992492675781,40.757053375244141,1,25,0.5,0.5,5,5.54,0.3,36.84
2,2016-04-01 00:00:13,2016-04-01 00:13:25,1,1.86,-73.995216369628906,40.719841003417969,1,N,-74.002655029296875,40.739448547363281,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-04-01 00:00:14,2016-04-01 00:33:49,1,6.40,-73.988822937011719,40.753803253173828,1,N,-73.951507568359375,40.689788818359375,1,26,0.5,0.5,0,0,0.3,27.3
1,2016-04-01 00:00:14,2016-04-01 00:10:56,1,2.20,-73.997390747070313,40.720718383789063,1,N,-73.979278564453125,40.749729156494141,1,10,0.5,0.5,1,0,0.3,12.3
2,2016-04-01 00:00:14,2016-04-01 00:27:59,2,6.19,-74.0047607421875,40.737506866455078,1,N,-73.947105407714844,40.683578491210937,1,22.5,0.5,0.5,2,0,0.3,25.8
2,2016-04-01 00:00:14,2016-04-01 00:08:34,1,.78,-73.983657836914063,40.726039886474609,1,N,-73.991371154785156,40.71759033203125,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-04-01 00:00:14,2016-04-01 00:17:30,1,7.67,-73.97637939453125,40.635730743408203,1,N,-74.009819030761719,40.703540802001953,1,23.5,0.5,0.5,7.44,0,0.3,32.24
2,2016-04-01 00:00:14,2016-04-01 00:06:56,3,1.09,-73.997238159179687,40.733501434326172,1,N,-73.984596252441406,40.727401733398438,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2016-04-01 00:00:16,2016-04-01 00:12:08,1,2.10,-74.001327514648437,40.736171722412109,1,N,-73.976585388183594,40.745182037353516,4,10,0.5,0.5,0,0,0.3,11.3
2,2016-04-01 00:00:16,2016-04-01 00:28:54,5,6.52,-73.980979919433594,40.730690002441406,1,N,-73.913642883300781,40.761451721191406,1,24.5,0.5,0.5,2,0,0.3,27.8
2,2016-04-01 00:00:16,2016-04-01 00:16:53,6,4.74,-73.981948852539063,40.757797241210938,1,N,-73.916000366210937,40.764369964599609,1,16,0.5,0.5,3,0,0.3,20.3
2,2016-04-01 00:00:16,2016-04-01 00:07:56,4,1.54,-73.959190368652344,40.783016204833984,1,N,-73.960304260253906,40.767230987548828,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-04-01 00:00:17,2016-04-01 00:06:51,1,1.40,-73.992279052734375,40.725013732910156,1,N,-74.008506774902344,40.713638305664063,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2016-04-01 00:00:17,2016-04-01 00:24:15,1,5.40,-73.995315551757812,40.749397277832031,1,N,-73.989967346191406,40.684944152832031,1,20,0.5,0.5,5,0,0.3,26.3
1,2016-04-01 00:00:17,2016-04-01 00:33:36,1,7.10,-73.987052917480469,40.756050109863281,1,N,-73.993156433105469,40.664802551269531,2,27,0.5,0.5,0,0,0.3,28.3
1,2016-04-01 00:00:17,2016-04-01 00:22:10,1,4.00,-74.002540588378906,40.733280181884766,1,N,-73.951713562011719,40.714832305908203,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2016-04-01 00:00:17,2016-04-01 00:04:24,1,1.08,-73.983642578125,40.765472412109375,1,N,-73.977310180664063,40.777835845947266,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2016-04-01 00:00:17,2016-04-01 00:12:06,2,1.47,-73.981857299804688,40.762870788574219,1,N,-73.96173095703125,40.760162353515625,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-04-01 00:00:17,2016-04-01 00:08:01,1,1.69,-74.0009765625,40.731616973876953,1,N,-73.980194091796875,40.737701416015625,1,8,0.5,0.5,2,0,0.3,11.3
1,2016-04-01 00:00:18,2016-04-01 00:11:04,1,2.80,-73.983360290527344,40.730213165283203,1,N,-73.971580505371094,40.763542175292969,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2016-04-01 00:00:18,2016-04-01 00:09:29,1,3.10,-73.981903076171875,40.769340515136719,1,N,-73.963836669921875,40.807880401611328,2,11,0.5,0.5,0,0,0.3,12.3
1,2016-04-01 00:00:18,2016-04-01 00:08:35,1,1.80,0,0,1,N,0,0,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2016-04-01 00:00:18,2016-04-01 00:10:31,1,3.30,-73.959846496582031,40.770626068115234,1,N,-73.938316345214844,40.810417175292969,1,11.5,0.5,0.5,3.2,0,0.3,16
1,2016-04-01 00:00:18,2016-04-01 00:10:59,1,3.20,-73.981285095214844,40.744876861572266,1,N,-73.95233154296875,40.775718688964844,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2016-04-01 00:00:18,2016-04-01 00:10:42,1,1.60,0,0,1,N,0,0,1,9,0.5,0.5,2.05,0,0.3,12.35
2,2016-04-01 00:00:18,2016-04-01 00:15:10,1,9.73,0,0,1,N,0,0,1,27,0.5,0.5,5.66,0,0.3,33.96
2,2016-04-01 00:00:18,2016-04-01 00:18:03,1,4.42,-73.992218017578125,40.725551605224609,1,N,-73.975830078125,40.666591644287109,2,16.5,0.5,0.5,0,0,0.3,17.8
2,2016-04-01 00:00:18,2016-04-01 00:08:24,4,1.97,-73.976417541503906,40.765323638916016,1,N,-73.951988220214844,40.773231506347656,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-04-01 00:00:19,2016-04-01 00:38:18,2,8.30,-73.990501403808594,40.740478515625,1,N,-73.929084777832031,40.681705474853516,1,30.5,0.5,0.5,0,0,0.3,31.8
1,2016-04-01 00:00:19,2016-04-01 00:13:21,1,2.20,-74.005172729492188,40.720443725585938,1,N,-73.987739562988281,40.710670471191406,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,2016-04-01 00:00:19,2016-04-01 00:12:50,1,1.39,-73.987190246582031,40.719829559326172,1,N,-74.001007080078125,40.731540679931641,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-04-01 00:00:19,2016-04-01 00:15:20,4,6.41,-73.98211669921875,40.76837158203125,1,N,-73.947547912597656,40.834659576416016,1,20,0.5,0.5,2,0,0.3,23.3
2,2016-04-01 00:00:19,2016-04-01 00:41:37,1,18.65,-73.782020568847656,40.644718170166016,1,N,-73.973030090332031,40.684074401855469,1,54.5,0.5,0.5,6,0,0.3,61.8
2,2016-04-01 00:00:19,2016-04-01 00:18:02,1,6.02,-73.998832702636719,40.713607788085937,1,N,-73.961074829101562,40.765796661376953,1,20,0.5,0.5,3,0,0.3,24.3
1,2016-04-01 00:00:20,2016-04-01 00:13:59,1,2.80,-73.986045837402344,40.74114990234375,1,N,-73.991607666015625,40.767478942871094,1,12.5,0.5,0.5,1.11,0,0.3,14.91
2,2016-04-01 00:00:20,2016-04-01 00:06:05,1,1.63,-73.978302001953125,40.729091644287109,1,N,-73.977561950683594,40.746299743652344,1,7,0.5,0.5,2.08,0,0.3,10.38
2,2016-04-01 00:00:20,2016-04-01 00:08:07,1,1.39,-74.00494384765625,40.729801177978516,1,N,-74.0040283203125,40.742847442626953,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2016-04-01 00:00:21,2016-04-01 00:07:24,1,2.20,-73.971687316894531,40.79473876953125,1,N,-73.9527587890625,40.823150634765625,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-04-01 00:00:21,2016-04-01 00:29:22,1,10.40,-73.974739074707031,40.778007507324219,1,N,-73.875740051269531,40.747066497802734,2,32.5,0.5,0.5,0,5.54,0.3,39.34
2,2016-04-01 00:00:21,2016-04-01 00:10:41,3,3.20,-73.987785339355469,40.723827362060547,1,N,-73.962310791015625,40.761707305908203,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-04-01 00:00:21,2016-04-01 00:03:07,2,1.15,-73.971519470214844,40.750839233398437,1,N,-73.981971740722656,40.736530303955078,1,5,0.5,0.5,1,0,0.3,7.3
2,2016-04-01 00:00:21,2016-04-01 00:34:02,1,20.71,-73.782356262207031,40.644515991210937,2,N,-73.993690490722656,40.746997833251953,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2016-04-01 00:00:22,2016-04-01 00:08:34,1,1.10,-74.005569458007813,40.738613128662109,1,N,-74.008445739746094,40.725852966308594,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-04-01 00:00:22,2016-04-01 00:03:47,2,1.00,-73.989921569824219,40.757186889648437,1,N,-73.991508483886719,40.766933441162109,1,5,0.5,0.5,1.85,0,0.3,8.15
1,2016-04-01 00:00:22,2016-04-01 00:08:49,1,1.70,-74.004463195800781,40.730533599853516,1,N,-74.004066467285156,40.742141723632813,1,8,0.5,0.5,0.9,0,0.3,10.2
1,2016-04-01 00:00:22,2016-04-01 00:04:47,1,1.10,-73.932037353515625,40.764900207519531,1,N,-73.918716430664063,40.755702972412109,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-04-01 00:00:22,2016-04-01 00:24:39,1,12.00,-73.979499816894531,40.752647399902344,1,N,-74.022171020507813,40.629207611083984,1,34.5,0.5,0.5,10.3,5.54,0.3,51.64
1,2016-04-01 00:00:22,2016-04-01 00:05:58,1,1.40,-73.976455688476562,40.785549163818359,1,N,-73.974014282226563,40.796504974365234,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2016-04-01 00:00:22,2016-04-01 00:18:48,3,9.10,-73.870903015136719,40.773815155029297,1,N,-73.955635070800781,40.771938323974609,2,26,0.5,0.5,0,0,0.3,27.3
2,2016-04-01 00:00:22,2016-04-01 00:17:11,2,3.43,-74.008033752441406,40.705753326416016,1,N,-74.007270812988281,40.743335723876953,2,14,0.5,0.5,0,0,0.3,15.3
1,2016-04-01 00:00:23,2016-04-01 00:15:44,1,3.20,-73.987327575683594,40.733467102050781,1,N,-73.984664916992188,40.767986297607422,1,13.5,0.5,0.5,4.4,0,0.3,19.2
1,2016-04-01 00:00:23,2016-04-01 00:04:57,2,1.10,-73.979942321777344,40.752250671386719,1,N,-73.991783142089844,40.750209808349609,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2016-04-01 00:00:23,2016-04-01 00:06:27,1,1.20,-74.004425048828125,40.752086639404297,1,N,-73.998992919921875,40.739620208740234,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2016-04-01 00:00:23,2016-04-01 00:07:06,4,2.16,-73.973419189453125,40.747291564941406,1,N,-73.955612182617188,40.771865844726563,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-04-01 00:00:23,2016-04-01 00:18:47,1,6.30,-74.000411987304688,40.709060668945313,1,N,-73.951057434082031,40.770599365234375,1,21,0.5,0.5,6.69,0,0.3,28.99
1,2016-04-01 00:00:24,2016-04-01 00:05:49,1,1.00,-73.993461608886719,40.720970153808594,1,N,-74.00445556640625,40.716865539550781,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-04-01 00:00:24,2016-04-01 00:10:23,1,1.70,-73.953269958496094,40.775821685791016,1,N,-73.96392822265625,40.758937835693359,1,9,0.5,0.5,2.05,0,0.3,12.35
2,2016-04-01 00:00:24,2016-04-01 00:16:21,1,4.21,-74.005447387695312,40.725570678710937,1,N,-73.976577758789063,40.776523590087891,1,15,0.5,0.5,3.26,0,0.3,19.56
2,2016-04-01 00:00:24,2016-04-01 00:10:12,1,1.30,-73.976058959960937,40.755672454833984,1,N,-73.996368408203125,40.760932922363281,1,8,0.5,0.5,2.79,0,0.3,12.09
2,2016-04-01 00:00:25,2016-04-01 00:17:30,6,3.16,-73.985763549804688,40.726268768310547,1,N,-73.949592590332031,40.714019775390625,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,2016-04-01 00:00:26,2016-04-01 00:07:14,2,1.35,-73.995246887207031,40.744991302490234,1,N,-73.993438720703125,40.730850219726563,1,7,0.5,0.5,0.83,0,0.3,9.13
2,2016-04-01 00:00:26,2016-04-01 00:15:25,5,3.89,-73.99700927734375,40.722141265869141,1,N,-73.949996948242188,40.727909088134766,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2016-04-01 00:00:27,2016-04-01 00:41:28,1,17.70,-73.782264709472656,40.644741058349609,1,N,-73.971466064453125,40.690990447998047,1,53.5,0.5,0.5,5.48,0,0.3,60.28
1,2016-04-01 00:00:27,2016-04-01 00:02:38,1,.80,-73.975608825683594,40.787014007568359,1,N,-73.966758728027344,40.795986175537109,1,4.5,0.5,0.5,1.7,0,0.3,7.5
2,2016-04-01 00:00:27,2016-04-01 00:10:34,6,4.82,-74.006515502929688,40.714111328125,1,N,-73.975318908691406,40.749031066894531,1,15,0.5,0.5,3.26,0,0.3,19.56
2,2016-04-01 00:00:27,2016-04-01 00:10:22,2,1.69,-73.952018737792969,40.777191162109375,1,N,-73.9481201171875,40.795600891113281,1,9,0.5,0.5,3.09,0,0.3,13.39
2,2016-04-01 00:00:27,2016-04-01 00:04:42,1,.72,-73.99041748046875,40.731208801269531,1,N,-73.985549926757813,40.738479614257813,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-04-01 00:00:27,2016-04-01 00:17:28,5,2.23,-73.988662719726563,40.721088409423828,1,N,-74.004219055175781,40.742511749267578,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,2016-04-01 00:00:28,2016-04-01 00:05:51,1,1.20,-73.954254150390625,40.766502380371094,1,N,-73.955268859863281,40.779445648193359,1,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-04-01 00:00:28,2016-04-01 00:23:02,1,5.70,-73.953140258789063,40.775794982910156,1,N,-73.943992614746094,40.834426879882813,2,19.5,0.5,0.5,0,0,0.3,20.8
