VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-03-21 03:42:37,2015-03-21 03:50:40,1,2.00,-74.003196716308594,40.733192443847656,1,N,-73.984573364257813,40.715263366699219,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-03-21 03:42:38,2015-03-21 03:54:59,1,3.20,-73.986579895019531,40.722164154052734,1,N,-73.939506530761719,40.713886260986328,1,13,0.5,0.5,1.5,0,0.3,15.8
1,2015-03-21 03:42:39,2015-03-21 03:48:31,1,1.70,-73.986587524414063,40.740188598632813,1,N,-73.97003173828125,40.757026672363281,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-03-21 03:42:40,2015-03-21 03:51:23,1,3.40,-73.967369079589844,40.763046264648437,1,N,-73.926353454589844,40.763416290283203,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2015-03-21 03:42:41,2015-03-21 03:56:59,3,3.70,-73.991813659667969,40.726062774658203,1,N,-73.98260498046875,40.767269134521484,1,14,0.5,0.5,3,0,0.3,18.3
1,2015-03-21 03:42:42,2015-03-21 03:49:42,1,4.20,-73.980636596679688,40.721797943115234,1,N,-73.953384399414063,40.767452239990234,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2015-03-21 03:42:43,2015-03-21 04:10:41,1,7.00,-74.009414672851563,40.739883422851562,1,N,-73.93023681640625,40.701011657714844,1,24,0.5,0.5,5.05,0,0.3,30.35
1,2015-03-21 03:42:44,2015-03-21 04:13:52,3,15.10,-73.985214233398437,40.763423919677734,3,N,-74.181869506835938,40.687744140625,1,60,0.5,0,10,9.75,0.3,80.55
1,2015-03-21 03:42:44,2015-03-21 03:57:55,2,8.90,-73.987525939941406,40.721183776855469,1,N,-73.921394348144531,40.773357391357422,1,25.5,0.5,0.5,5.35,0,0.3,32.15
1,2015-03-21 03:42:45,2015-03-21 04:02:35,1,6.00,-73.987800598144531,40.765235900878906,1,N,-73.9146728515625,40.775428771972656,1,19.5,0.5,0.5,4.15,0,0.3,24.95
1,2015-03-21 03:42:46,2015-03-21 03:46:02,1,.60,-73.988357543945313,40.720268249511719,1,N,-73.994102478027344,40.722766876220703,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2015-03-21 03:42:46,2015-03-21 03:51:48,1,2.20,-73.922088623046875,40.735542297363281,1,N,-73.917152404785156,40.761264801025391,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-03-21 03:42:47,2015-03-21 03:58:43,1,4.30,-73.984268188476562,40.754806518554687,1,N,-73.956756591796875,40.747737884521484,1,15.5,0.5,0.5,2,0.5,0.3,19.3
