VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-10-01 00:00:15,2015-10-01 00:06:25,5,.92,-73.954208374023437,40.719379425048828,1,N,-73.939712524414062,40.7227783203125,2,6,0.5,0.5,0,0,0.3,7.3
1,2015-10-01 00:00:16,2015-10-01 00:14:06,1,3.40,-73.973159790039063,40.758953094482422,1,N,-73.97412109375,40.79571533203125,1,13.5,0.5,0.5,3.2,0,0.3,18
1,2015-10-01 00:00:16,2015-10-01 00:12:38,1,2.00,-73.984909057617188,40.768478393554688,1,N,-73.989891052246094,40.746986389160156,1,10,0.5,0.5,2.8,0,0.3,14.1
1,2015-10-01 00:00:17,2015-10-01 00:23:19,1,9.00,-73.989303588867187,40.757442474365234,1,N,-73.917533874511719,40.846366882324219,1,28,0.5,0.5,2,0,0.3,31.3
2,2015-10-01 00:00:17,2015-10-01 00:16:15,1,8.25,-73.873146057128906,40.774074554443359,1,N,-73.955131530761719,40.777057647705078,1,24,0.5,0.5,4.16,5.54,0.3,35
2,2015-10-01 00:00:17,2015-10-01 00:25:16,2,8.36,-73.973480224609375,40.761009216308594,1,N,-73.886222839355469,40.765819549560547,2,27,0.5,0.5,0,0,0.3,28.3
2,2015-10-01 00:00:17,2015-10-01 00:11:23,1,1.77,-74.005424499511719,40.739936828613281,1,N,-73.985176086425781,40.727901458740234,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2015-10-01 00:00:17,2015-10-01 00:16:11,1,3.67,-73.985336303710938,40.760250091552734,1,N,-73.9959716796875,40.718921661376953,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2015-10-01 00:00:17,2015-10-01 00:27:59,1,9.59,-73.963233947753906,40.777938842773438,1,N,-73.987464904785156,40.696075439453125,2,30.5,0.5,0.5,0,0,0.3,31.8
2,2015-10-01 00:00:17,2015-10-01 00:13:49,1,2.92,-74.005722045898437,40.740253448486328,1,N,-73.970718383789063,40.755897521972656,1,12,0.5,0.5,2,0,0.3,15.3
2,2015-10-01 00:00:17,2015-10-01 00:15:15,1,2.02,-73.981773376464844,40.755756378173828,1,N,-73.977737426757813,40.763641357421875,2,11,0.5,0.5,0,0,0.3,12.3
1,2015-10-01 00:00:18,2015-10-01 00:18:41,1,11.50,-73.87451171875,40.774097442626953,1,N,-73.991912841796875,40.68487548828125,1,32.5,0.5,0.5,4,0,0.3,37.8
1,2015-10-01 00:00:18,2015-10-01 00:16:06,2,3.40,-73.982658386230469,40.761787414550781,1,N,-73.999885559082031,40.719356536865234,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2015-10-01 00:00:18,2015-10-01 00:14:46,1,4.38,-73.975303649902344,40.750019073486328,1,N,-73.973098754882812,40.7955322265625,1,15,0.5,0.5,4.08,0,0.3,20.38
2,2015-10-01 00:00:19,2015-10-01 00:19:51,5,12.13,-74.00494384765625,40.707046508789063,1,N,-73.941246032714844,40.828983306884766,1,33.5,0.5,0.5,5,0,0.3,39.8
2,2015-10-01 00:00:19,2015-10-01 00:02:23,2,.57,-73.978546142578125,40.745216369628906,1,N,-73.975502014160156,40.752273559570312,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2015-10-01 00:00:19,2015-10-01 00:23:27,1,6.20,-73.976303100585938,40.764118194580078,1,N,-74.00897216796875,40.705539703369141,1,22,0.5,0.5,1,0,0.3,24.3
2,2015-10-01 00:00:19,2015-10-01 00:03:29,1,.91,-74.002685546875,40.715457916259766,1,N,-73.987129211425781,40.714546203613281,2,5,0.5,0.5,0,0,0.3,6.3
2,2015-10-01 00:00:19,2015-10-01 00:03:16,1,.45,-73.98248291015625,40.752456665039063,1,N,-73.985404968261719,40.747413635253906,1,4,0.5,0.5,1.06,0,0.3,6.36
1,2015-10-01 00:00:20,2015-10-01 00:05:37,1,1.10,-73.981239318847656,40.733161926269531,1,N,-73.998741149902344,40.740711212158203,1,6,0.5,0.5,1,0,0.3,8.3
1,2015-10-01 00:00:20,2015-10-01 00:08:41,1,1.30,-73.981071472167969,40.759361267089844,1,N,-73.994087219238281,40.746082305908203,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2015-10-01 00:00:20,2015-10-01 00:02:13,2,.80,-73.968017578125,40.768173217773438,1,N,-73.960289001464844,40.778770446777344,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2015-10-01 00:00:20,2015-10-01 00:07:36,1,1.30,-73.994346618652344,40.680992126464844,1,N,-73.974838256835938,40.680438995361328,1,7,0.5,0.5,1.5,0,0.3,9.8
1,2015-10-01 00:00:20,2015-10-01 00:20:08,1,4.90,-73.988662719726563,40.719310760498047,1,N,-73.917411804199219,40.683235168457031,1,18,0.5,0.5,3.86,0,0.3,23.16
1,2015-10-01 00:00:20,2015-10-01 00:19:35,1,7.10,-73.874496459960937,40.773929595947266,1,N,-73.951866149902344,40.799293518066406,1,22.5,0.5,0.5,5.86,5.54,0.3,35.2
1,2015-10-01 00:00:21,2015-10-01 00:16:22,1,4.60,-73.993499755859375,40.736019134521484,1,N,-73.991935729980469,40.684856414794922,2,16,0.5,0.5,0,0,0.3,17.3
2,2015-10-01 00:00:21,2015-10-01 00:04:21,1,.79,-73.981719970703125,40.752891540527344,1,N,-73.991401672363281,40.750011444091797,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2015-10-01 00:00:21,2015-10-01 00:07:54,1,2.19,-73.975486755371094,40.752948760986328,1,N,-73.998809814453125,40.734149932861328,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2015-10-01 00:00:21,2015-10-01 00:17:45,5,4.57,-74.009452819824219,40.706531524658203,1,N,-73.978446960449219,40.765071868896484,2,16,0.5,0.5,0,0,0.3,17.3
2,2015-10-01 00:00:21,2015-10-01 00:12:39,5,2.58,-73.874496459960937,40.774120330810547,1,N,-73.8837890625,40.745952606201172,2,11,0.5,0.5,0,0,0.3,12.3
1,2015-10-01 00:00:22,2015-10-01 00:03:30,1,.40,-73.985176086425781,40.764247894287109,1,N,-73.993064880371094,40.767627716064453,2,4,0.5,0.5,0,0,0.3,5.3
1,2015-10-01 00:00:23,2015-10-01 00:11:57,1,1.80,-74.007804870605469,40.740554809570313,1,N,-73.983177185058594,40.735691070556641,1,9.5,0.5,0.5,2.15,0,0.3,12.95
