vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt

VTS,2009-07-15 17:39:00,2009-07-15 17:46:00,1,1.3200000000000001,-73.999132000000003,40.726542000000002,,,-73.984907000000007,40.736347000000002,Credit,6.0999999999999996,1,,1,0,8.0999999999999996
VTS,2009-07-15 19:22:00,2009-07-15 19:27:00,1,1.03,-73.972234999999998,40.782170000000001,,,-73.958948000000007,40.778083000000002,CASH,5.2999999999999998,1,,0,0,6.2999999999999998
VTS,2009-07-15 13:22:00,2009-07-15 13:35:00,1,1.53,-73.973804999999999,40.756858000000001,,,-73.98733,40.738387000000003,CASH,8.5,0,,0,0,8.5
VTS,2009-07-15 17:22:00,2009-07-15 17:39:00,1,5.3799999999999999,-73.953952000000001,40.766579999999998,,,-74.000536999999994,40.727347000000002,CASH,15.699999999999999,1,,0,0,16.699999999999999
VTS,2009-07-15 17:59:00,2009-07-15 18:06:00,1,0.93999999999999995,-73.958444999999998,40.716431999999998,,,-73.964671999999993,40.727494999999998,Credit,5.2999999999999998,1,,0.69999999999999996,0,7
VTS,2009-07-15 12:18:00,2009-07-15 12:47:00,1,3.4900000000000002,-73.995487999999995,40.767453000000003,,,-73.995487999999995,40.767453000000003,Credit,16.100000000000001,0,,3.2200000000000002,0,19.32
VTS,2009-07-14 21:49:00,2009-07-14 21:52:00,2,0.72999999999999998,-73.959590000000006,40.762872999999999,,,-73.952884999999995,40.772185,CASH,3.7000000000000002,0.5,,0,0,4.2000000000000002
VTS,2009-07-15 17:28:00,2009-07-15 17:39:00,5,1.3999999999999999,-73.992126999999996,40.754035000000002,,,-73.973602,40.754843000000001,Credit,7.2999999999999998,1,,3,0,11.300000000000001
