VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-10-01 00:38:23,2015-10-01 00:56:03,N,1,-73.937789916992188,40.748725891113281,-73.912384033203125,40.773838043212891,5,2.29,12.5,1,0.5,2.86,0,,0.3,17.16,1,1
2,2015-10-01 00:38:55,2015-10-01 23:46:51,N,1,-73.987640380859375,40.692001342773437,-73.958122253417969,40.694393157958984,1,1.65,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2015-10-01 00:01:10,2015-10-01 00:05:59,N,1,-73.9490966796875,40.680374145507812,-73.938522338867188,40.685501098632813,1,1.19,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2015-10-01 00:03:04,2015-10-01 00:09:15,N,1,-73.844352722167969,40.721626281738281,-73.859039306640625,40.727054595947266,1,1.06,6,0.5,0.5,1.82,0,,0.3,9.12,1,1
2,2015-10-01 00:00:41,2015-10-01 00:05:00,N,1,-73.987045288085938,40.693759918212891,-73.976585388183594,40.695919036865234,5,.65,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2015-10-01 00:00:45,2015-10-01 00:20:16,N,1,-73.94720458984375,40.723033905029297,-73.978462219238281,40.745033264160156,1,5.48,19,0.5,0.5,4.06,0,,0.3,24.36,1,1
2,2015-10-01 00:01:13,2015-10-01 00:01:18,N,1,-73.93994140625,40.852157592773438,-73.939529418945313,40.853485107421875,5,.00,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
2,2015-10-01 00:00:10,2015-10-01 00:05:31,N,1,-73.961563110351562,40.714168548583984,-73.94842529296875,40.718326568603516,3,1.29,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2015-10-01 00:00:16,2015-10-01 00:16:05,N,1,-73.992050170898438,40.690158843994141,-73.959625244140625,40.642547607421875,1,3.98,15.5,0.5,0.5,2.2,0,,0.3,19,1,1
