vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt

DDS,2009-02-03 08:25:00,2009-02-03 08:33:39,1,1.6000000000000001,-73.992767999999998,40.758324999999999,,,-73.994709999999998,40.739722999999998,CASH,6.9000000000000004,0,,0,0,6.9000000000000004
VTS,2009-02-28 00:26:00,2009-02-28 00:40:00,5,3.0499999999999998,0,0,,,0,0,CASH,10.5,0.5,,0,0,11
DDS,2009-02-22 00:39:23,2009-02-22 00:45:52,1,1.5,-73.137393000000003,41.366137999999999,,,-73.137393000000003,41.366137999999999,CASH,5.7000000000000002,0.5,,0,0,6.2000000000000002
VTS,2009-02-28 12:47:00,2009-02-28 12:54:00,1,1.4199999999999999,-73.980457999999999,40.748444999999997,,,-73.996103000000005,40.737094999999997,CASH,6.0999999999999996,0,,0,0,6.0999999999999996
DDS,2009-02-05 18:34:35,2009-02-05 18:43:26,1,1.5,-73.137393000000003,41.366137999999999,,,-73.137393000000003,41.366137999999999,CASH,6.9000000000000004,1,,0,0,7.9000000000000004
VTS,2009-02-28 09:36:00,2009-02-28 09:43:00,1,1.6399999999999999,-73.972161999999997,40.745573,,,-73.972117999999995,40.762552999999997,CASH,6.9000000000000004,0,,0,0,6.9000000000000004
DDS,2009-02-07 11:09:42,2009-02-07 11:18:15,1,1.8,-73.989546000000004,40.739077999999999,,,-73.974858999999995,40.758862999999998,CASH,7.2999999999999998,0,,0,0,7.2999999999999998
DDS,2009-02-03 09:54:30,2009-02-03 09:58:34,1,0.5,-73.990943999999999,40.728529999999999,,,-73.997338999999997,40.725158,CASH,3.7000000000000002,0,,0,0,3.7000000000000002
